web-scraper-order,web-scraper-start-url,links,links-href,title,author,rating,words,chapters,tags,tags-href,pages,pages-href
1670648919-4932,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Lactation Kink,https://archiveofourown.org/tags/Lactation%20Kink/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4933,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Puppy Play,https://archiveofourown.org/tags/Puppy%20Play/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4934,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Cock Cages,https://archiveofourown.org/tags/Cock%20Cages/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4935,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Foot Jobs,https://archiveofourown.org/tags/Foot%20Jobs/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4936,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,ruined orgasm,https://archiveofourown.org/tags/ruined%20orgasm/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4937,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Dubious Consent,https://archiveofourown.org/tags/Dubious%20Consent/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4938,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Breathplay,https://archiveofourown.org/tags/Breathplay/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4939,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Safeword Use,https://archiveofourown.org/tags/Safeword%20Use/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4940,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Body Worship,https://archiveofourown.org/tags/Body%20Worship/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4941,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Drunk Sex,https://archiveofourown.org/tags/Drunk%20Sex/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4942,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Feminization,https://archiveofourown.org/tags/Feminization/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4943,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Face-Fucking,https://archiveofourown.org/tags/Face-Fucking/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4944,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,A/B/O Roleplay,https://archiveofourown.org/tags/A*s*B*s*O%20Roleplay/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4945,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Cunnilingus,https://archiveofourown.org/tags/Cunnilingus/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4946,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Tea Bagging,https://archiveofourown.org/tags/Tea%20Bagging/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4947,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Drabble Collection,https://archiveofourown.org/tags/Drabble%20Collection/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4948,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Hypnotism,https://archiveofourown.org/tags/Hypnotism/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4949,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Sounding,https://archiveofourown.org/tags/Sounding/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4950,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Scent Kink,https://archiveofourown.org/tags/Scent%20Kink/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4951,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Watersports,https://archiveofourown.org/tags/Watersports/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4952,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Predator/Prey,https://archiveofourown.org/tags/Predator*s*Prey/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4953,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Step-Sibling Incest,https://archiveofourown.org/tags/Step-Sibling%20Incest/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4954,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Horror,https://archiveofourown.org/tags/Horror/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4955,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Vore,https://archiveofourown.org/tags/Vore/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648919-4956,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Kinks & Curiosities,https://archiveofourown.org/works/9489236,Kinks & Curiosities,pornographicpenguin,Explicit,110390,58/58,Oral Knotting,https://archiveofourown.org/tags/Oral%20Knotting/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4957,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Top Jeon Jungkook,https://archiveofourown.org/tags/Top%20Jeon%20Jungkook/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4958,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Bottom Kim Taehyung | V,https://archiveofourown.org/tags/Bottom%20Kim%20Taehyung%20%7C%20V/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4959,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Strength Kink,https://archiveofourown.org/tags/Strength%20Kink/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4960,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Muscles,https://archiveofourown.org/tags/Muscles/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4961,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Pretty Tae,https://archiveofourown.org/tags/Pretty%20Tae/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4962,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Panties,https://archiveofourown.org/tags/Panties/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4963,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Overstimulation,https://archiveofourown.org/tags/Overstimulation/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4964,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Multiple Orgasms,https://archiveofourown.org/tags/Multiple%20Orgasms/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4965,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Prostate Massage,https://archiveofourown.org/tags/Prostate%20Massage/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4966,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Riding,https://archiveofourown.org/tags/Riding/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4967,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Fluff,https://archiveofourown.org/tags/Fluff/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4968,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Implied/Referenced Homophobia,https://archiveofourown.org/tags/Implied*s*Referenced%20Homophobia/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4969,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Teasing,https://archiveofourown.org/tags/Teasing/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4970,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Light Masochism,https://archiveofourown.org/tags/Light%20Masochism/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4971,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Praise Kink,https://archiveofourown.org/tags/Praise%20Kink/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4972,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Kink Negotiation,https://archiveofourown.org/tags/Kink%20Negotiation/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4973,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Wall Sex,https://archiveofourown.org/tags/Wall%20Sex/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648930-4974,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Hercules,https://archiveofourown.org/works/8910193,Hercules,GinForInk,Explicit,11593,1-Jan,Manhandling,https://archiveofourown.org/tags/Manhandling/works,6,https://archiveofourown.org/users/Pi_Cloud/readings?page=6
1670648949-4975,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"oil, lube, service",https://archiveofourown.org/works/11819664,oil lube service,embryonicgrip,Explicit,53313,10-Oct,mechanic AU,https://archiveofourown.org/tags/mechanic%20AU/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670648949-4976,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"oil, lube, service",https://archiveofourown.org/works/11819664,oil lube service,embryonicgrip,Explicit,53313,10-Oct,Mechanic Min Yoongi,https://archiveofourown.org/tags/Mechanic%20Min%20Yoongi/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670648949-4977,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"oil, lube, service",https://archiveofourown.org/works/11819664,oil lube service,embryonicgrip,Explicit,53313,10-Oct,Dancer Park Jimin,https://archiveofourown.org/tags/Dancer%20Park%20Jimin/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670648949-4978,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"oil, lube, service",https://archiveofourown.org/works/11819664,oil lube service,embryonicgrip,Explicit,53313,10-Oct,i don't know anything about cars,https://archiveofourown.org/tags/i%20don't%20know%20anything%20about%20cars/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670648949-4979,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"oil, lube, service",https://archiveofourown.org/works/11819664,oil lube service,embryonicgrip,Explicit,53313,10-Oct,Eventual Fluff,https://archiveofourown.org/tags/Eventual%20Fluff/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670648949-4980,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"oil, lube, service",https://archiveofourown.org/works/11819664,oil lube service,embryonicgrip,Explicit,53313,10-Oct,Smut,https://archiveofourown.org/tags/Smut/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670648949-4981,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"oil, lube, service",https://archiveofourown.org/works/11819664,oil lube service,embryonicgrip,Explicit,53313,10-Oct,Rapline Are Mechanics,https://archiveofourown.org/tags/Rapline%20Are%20Mechanics/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670648949-4982,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"oil, lube, service",https://archiveofourown.org/works/11819664,oil lube service,embryonicgrip,Explicit,53313,10-Oct,Minor Jeon Jungkook/Kim Taehyung | V,https://archiveofourown.org/tags/Minor%20Jeon%20Jungkook*s*Kim%20Taehyung%20%7C%20V/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
1670648949-4983,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"oil, lube, service",https://archiveofourown.org/works/11819664,oil lube service,embryonicgrip,Explicit,53313,10-Oct,Minor Kim Namjoon | Rap Monster/Kim Seokjin | Jin,https://archiveofourown.org/tags/Minor%20Kim%20Namjoon%20%7C%20Rap%20Monster*s*Kim%20Seokjin%20%7C%20Jin/works,5,https://archiveofourown.org/users/Pi_Cloud/readings?page=5
